,Name,Region,Type,Population,%0-9YO,%10-19YO,%20-29YO,%30-39YO,%40-49YO,%50-59YO,%60-69YO,%70-79YO,%80+YO,AreaKM2,PopDensity,Businesses,%BusinessGrowth,BusinessesPer1kCap,%Unemployment,UnemploymentChange,2019Wage,HousePrice,%HousePriceGrowth,HousePricePerWage,%OwnOutright,%OwnWithMort,%PrivateRent,%SocialHousing,%Heavy Industry & Manufacturing,%Wholesale & Retail,%Agriculture,%Hospitality,%Public Admin & Defence,%Transport,%Health & Social Work,%Support & Admin,%Education,%Sciences,%FS & ICT,%Other Industry,%NoQuals,%Level1,%Level2,%Level3,%Level4+,%White,%Mixed,%Asian,%Black,%NoReligion,%Christian,%Muslim,%Buddhist,%Hindu,%Jewish,%Sikh,%BornUK,%BornIreland,%BornOtherEU,%BornOtherEurope,%BornAfrica,%BornME,%BornSouthAsia,%BornSEAsia,%BornEastAsia,%BornNAmerica,%BornLatinAmerica,%BornAustralasia,MbpsSpeed,%UnableDecent,%Under10Mbps,LASpendGrowth15to19,%ChildcareGood,%FSM_GoodEarlyYears,%FSM_GoodPrimary,%FSM_GoodKS2,%FSM_GoodSecondary,%FSM_AttainmentScore,%FSM_Neet,%FSM_KS5Score,%FSM_2ALevels,%ProfessionalJobs,%JobsSubLivingWage,%FamiliesOwnHouse,PerPupilFunding,%13-19PerPupilGrowth,%5GoodGCSEs,Avg8Score,PupilProgress,%BadSchools,High Blood Pressure,Depression,Obesity,Diabetes,Asthma,DiseasesPerPop,%LeaveVote,%17Turnout,Winner_17,seat_types_17,seat_types_yg
E14000636,Chipping Barnet,London,Large City,118779,0.129,0.1168,0.1066,0.1462,0.1439,0.13720000000000002,0.0988,0.0722,0.049400000000000006,34.609115673281806,3432.014880741297,6480,0.4594594594594594,54.55509812340565,0.025685176,-0.011003197999999995,760,535000.0,0.84514571477841,13.537449392712553,0.319921558,0.34649716,0.192904157,0.117257236,0.108,0.14,0.0,0.043,0.049,0.039,0.117,0.045,0.126,0.112,0.124,0.098,0.16,0.1465,0.1545,0.1275,0.4125,0.718351746,0.048690309,0.14514213199999998,0.054414904000000014,0.274878765,0.508086771,0.072722889,0.010448948,0.049949540999999986,0.068078912,0.004268886,0.7082510959999999,0.018093648,0.08013539,0.020647835,0.055772374000000006,0.02514892,0.041786859,0.011395603999999998,0.018218678000000002,0.010279264,0.006126477,0.004143856,37.0,0.00569,0.24,-0.0152,0.9129,0.5742,0.9297,0.4516,0.8355,47.66,0.8863,29.59,0.5313,0.4106,0.307,0.6579999999999999,4978.97,-0.07422082727485713,0.789,57.5,0.53,0.025,0.12446,0.07493,0.07048,0.06383,0.04852,0.58619,0.41100000000000003,0.7203890284648657,Con,con lab marginal,con lab marginal
E14000637,Chorley,North West,Small Town,103800,0.1198,0.108,0.1071,0.129,0.13849999999999998,0.1433,0.1156,0.0938,0.0449,155.19183725055802,668.8496111584424,3765,0.1933438985736926,36.271676300578044,0.028487568,-0.0016624190000000053,610,167000.0,0.19285714285714284,5.264817150063052,0.34393412700000003,0.398565195,0.103863126,0.13879644,0.208,0.168,0.006999999999999999,0.045,0.07,0.04,0.145,0.045,0.101,0.057,0.055,0.05800000000000001,0.214,0.1905,0.1705,0.13649999999999998,0.2875,0.969314878,0.009174988,0.016359078,0.003318165,0.23035435899999998,0.7515800779999999,0.010386382,0.002138373,0.002033034,0.000400287,0.000105339,0.963099904,0.004276745,0.01311465,0.000948047,0.004434753,0.0008111069999999999,0.005403868,0.0020225,0.0012851307,0.002907344,0.0004950909,0.00120086,49.7,0.01653,0.1729,-0.0979,0.8986,0.5539999999999999,0.9823,0.3713,1.0,37.98,0.8619,26.14,0.2765,0.3246,0.265,0.7472,4325.42,-0.07025602555311716,0.691,47.8,-0.03,0.035,0.15225,0.13448,0.10333,0.06767999999999999,0.06744,0.8062199999999999,0.5670000000000001,0.729909428825716,Lab,con lab marginal,green safe
E14000638,Christchurch,South West,Small Town,86987,0.08449999999999999,0.094,0.0786,0.08380000000000001,0.1066,0.1379,0.1454,0.1563,0.1129,108.684084395263,800.365577756952,3775,0.14916286149162872,43.39728925011784,0.019826799,-0.0024850910000000018,670,350000.0,0.4583333333333333,10.045924225028703,0.5012087239999999,0.289217119,0.092341206,0.101639083,0.189,0.177,0.005,0.057,0.049,0.042,0.129,0.042,0.09,0.059,0.09,0.071,0.244,0.1995,0.1745,0.1215,0.26049999999999995,0.977869755,0.008648739,0.010359347,0.001626872,0.308387961,0.6766711329999999,0.003983444,0.00276329,0.001112493,0.002213025,8.37361e-05,0.945691181,0.005825638,0.01689076,0.00172257,0.009976554,0.001579023,0.004868654,0.0033853290000000003,0.0028948753000000004,0.003540839,0.0013637010000000001,0.002260874,38.1,0.00321,0.2529,-0.0283,0.9019,0.5665,0.8372,0.2533,0.7414,36.46,0.9209,26.78,0.3276,0.2793,0.2237,0.725,4206.37,-0.05204290897617925,0.708,49.1,0.05,0.07,0.18822,0.06477000000000001,0.07785,0.07132999999999999,0.06777000000000001,0.82326,0.6,0.7224537399194982,Con,con safe,con safe
E14000639,Cities of London and Westminster,London,Large City,129893,0.0919,0.0872,0.183,0.1963,0.1412,0.1208,0.0877,0.0571,0.0348,16.3910098370866,7924.6490174206165,69060,0.4846823605288617,531.6683731994796,0.024372269,-0.009534401999999999,780,1200000.0,1.206896551724138,29.58579881656805,0.196269763,0.119159373,0.421001553,0.215026821,0.057,0.086,0.001,0.061,0.052000000000000005,0.02,0.066,0.04,0.059,0.17600000000000002,0.264,0.119,0.1,0.094,0.103,0.128,0.575,0.6853727270000001,0.045172727,0.138354545,0.048072727,0.324081818,0.477181818,0.127736364,0.015627273,0.019772727,0.027527273,0.002672727,0.48123636399999997,0.015536364,0.154418182,0.037454545,0.057009091,0.053654545,0.036063636,0.028818182,0.034872728,0.053763636,0.021681818,0.025472727,24.0,0.0040100000000000005,0.217,-0.039,0.9558,0.6887,0.938,0.5049,1.0,51.45,0.9206,30.64,0.6009,0.447,0.1083,0.3093,5884.31,-0.0821813111138493,0.741,55.0,0.37,0.0,0.08444,0.06229,0.04655,0.03877,0.03435,0.40514,0.281,0.6303446930915119,Con,con lab marginal,con lab marginal
E14000640,City of Chester,North West,Large Town,96899,0.1096,0.1046,0.1473,0.12869999999999998,0.1251,0.1297,0.1085,0.08810000000000001,0.0585,133.478096327977,725.9543150952924,4645,0.4292307692307693,47.93651121270602,0.034221768,-0.0009807099999999958,600,214000.0,0.3374999999999999,6.858974358974358,0.31897666,0.317049972,0.179840499,0.162061313,0.15899999999999995,0.162,0.006,0.079,0.05,0.041,0.126,0.041,0.102,0.076,0.097,0.061,0.19,0.15725,0.15325,0.15225,0.34824999999999995,0.958470886,0.01287166,0.020796817,0.005193828,0.324813162,0.653250175,0.0095489,0.003204473,0.003903436,0.001043067,0.000957041,0.9258562290000001,0.007882144,0.031033927000000006,0.002376472,0.008387546999999999,0.001591483,0.007882144,0.004000215,0.0029463946000000004,0.004172267,0.001473197,0.0023979780000000003,30.3,0.00575,0.2733,0.0312,0.9111,0.4801,0.8856,0.343,0.8241,36.68,0.8007,23.25,0.23,0.3746,0.2433,0.7128,4424.52,-0.0362475576843907,0.649,46.1,-0.24,0.06,0.1315,0.10126,0.09901,0.057470000000000014,0.06236000000000001,0.6877800000000001,0.423,0.7763625633072098,Lab,lab safe,con lab marginal
E14000641,City of Durham,North East,Small Town,102534,0.0917,0.1195,0.211,0.1145,0.1068,0.1206,0.1068,0.08449999999999999,0.0446,186.64252604659902,549.3603316020292,2450,0.2661498708010337,23.89451303957712,0.032860399,-0.003883342000000005,610,148000.0,0.1607843137254903,4.665825977301386,0.315019276,0.332170675,0.146442527,0.193621987,0.172,0.134,0.004,0.067,0.11,0.035,0.124,0.038,0.17,0.048,0.041,0.058,0.205,0.14425000000000002,0.14125,0.20725,0.30225,0.955072848,0.01053245,0.0256,0.003570861,0.31209536400000004,0.664031788,0.010076821,0.004365563,0.003433113,0.001123179,0.00149404,0.930627815,0.003125828,0.020513907,0.002818543,0.007660927,0.004047682,0.006050331,0.005128477,0.009875496,0.006887417,0.001101986,0.00216159,32.5,0.0063,0.2329,0.013999999999999999,0.9733,0.5261,0.8664,0.4486,0.4856,36.48,0.8197,30.87,0.3024,0.4171,0.1993,0.6889,4482.29,-0.054652403710280906,0.698,48.7,-0.13,0.215,0.12953,0.09814,0.08893,0.05807,0.056060000000000006,0.6502399999999999,0.433,0.6805657088230332,Lab,lab safe,con lab marginal
E14000642,Clacton,East of England,Small Town,90266,0.0986,0.0948,0.095,0.0808,0.0979,0.1383,0.1505,0.1541,0.08990000000000001,132.254114934518,682.5194062558488,2230,0.05188679245283012,24.704761482728824,0.066791629,-0.00637284199999999,470,215000.0,0.5034965034965035,8.797054009819966,0.473105166,0.261402038,0.17155779100000002,0.077470336,0.182,0.194,0.009000000000000001,0.058,0.049,0.062,0.154,0.043,0.092,0.036000000000000004,0.049,0.07200000000000001,0.388,0.2005,0.1655,0.0995,0.1465,0.974425661,0.011082604,0.009653346,0.003233402,0.34159256799999993,0.645649551,0.003233402,0.002026734,0.00154641,0.001581556,0.000257735,0.957298,0.008106937,0.014866622,0.001241814,0.005072692,0.000597477,0.0041120440000000005,0.002483628,0.0014878339000000001,0.002635926,0.0008786419999999999,0.001218384,28.6,0.014769999999999997,0.2606,-0.102,0.9338,0.5657,0.7082,0.2943,0.974,35.4,0.8818,24.57,0.2607,0.2274,0.379,0.6411,4758.94,-0.12048199451102892,0.439,40.2,-0.09,0.235,0.21651,0.09092,0.14013,0.09486,0.07217,0.9658399999999998,0.73,0.6384072304116195,Con,con safe,con safe
E14000643,Cleethorpes,Yorkshire and The Humber,Small Town,94385,0.1092,0.1082,0.0994,0.1088,0.1232,0.1517,0.1306,0.1072,0.0617,330.37029940023604,285.69456809933973,3250,0.17540687160940327,34.433437516554534,0.033694005,-0.014933633000000003,600,147000.0,0.13076923076923075,4.711538461538462,0.357710378,0.373158193,0.15620003400000002,0.100164809,0.26,0.177,0.009000000000000001,0.053,0.054000000000000006,0.083,0.121,0.038,0.092,0.039,0.025,0.05,0.27,0.21975,0.18475000000000005,0.12375,0.20175,0.979304008,0.006197045,0.010139647,0.001987328,0.32813351399999996,0.657826974,0.006164991,0.002072805,0.001645422,0.000395329,0.000940241,0.966236792,0.002147597,0.013569391,0.001421046,0.003686173,0.001581315,0.003867811,0.002414711,0.0016988451,0.002030066,0.0004273821000000001,0.000908187,62.7,0.02442,0.1414,0.0013,0.9128,0.542,0.7679,0.3966,0.9535,41.49,0.8635,38.67,0.2415,0.2212,0.3077,0.7248,4597.21,-0.06617902462111602,0.674,47.2,0.14,0.06,0.16940999999999998,0.09488,0.11187,0.07811,0.06348,0.8049599999999999,0.695,0.6590887211013464,Con,con safe,con safe
E14000644,Colchester,East of England,Large Town,123794,0.13570000000000002,0.1109,0.1784,0.1523,0.1293,0.114,0.0801,0.0616,0.0377,45.61236670992562,2714.0446534439848,3830,0.22364217252396168,30.938494595860874,0.028993884,-0.012394798999999998,580,235000.0,0.6206896551724137,7.791777188328912,0.258655939,0.328804766,0.23053925100000006,0.166721625,0.145,0.16,0.002,0.05,0.095,0.045,0.146,0.046,0.11,0.052000000000000005,0.09,0.06,0.192,0.1895,0.1825,0.1535,0.2825,0.900828653,0.022032962000000003,0.045529878,0.019114262,0.41090139,0.543734463,0.0204309,0.007163245,0.010035908,0.001454746,0.001068042,0.867387902,0.005202099,0.046846515,0.004824602,0.019565418,0.008967867,0.015191971,0.009943836,0.009732069,0.006417457,0.0028634559999999995,0.003056808,59.0,0.00096,0.1649,-0.1302,0.8924,0.5382,0.7387,0.4444,0.8012,38.87,0.912,24.28,0.2693,0.3072,0.218,0.5977,4318.95,-0.1233228458337563,0.677,50.5,0.12,0.185,0.12248,0.1186,0.10332,0.05456,0.05624,0.6644599999999998,0.515,0.6707460373018651,Con,con lab marginal,con safe
E14000645,Colne Valley,Yorkshire and The Humber,Large Town,111919,0.1229,0.1157,0.1026,0.1212,0.1382,0.1461,0.1184,0.0862,0.0486,180.37368778818802,620.4840704450527,3945,0.23474178403755874,35.248706653919356,0.034194361,-0.008618034000000005,570,162500.0,0.231060606060606,5.4824561403508785,0.35653504,0.375148107,0.154871927,0.09588746,0.235,0.153,0.004,0.047,0.057,0.04,0.132,0.035,0.12,0.059,0.063,0.054000000000000006,0.21,0.18750000000000006,0.1585,0.1365,0.3085,0.874717264,0.021602366,0.083634765,0.01476177,0.35686486399999995,0.555928975,0.069861998,0.002197782,0.003598868,0.000549446,0.00768308,0.924405455,0.005906539000000001,0.012985229,0.001758226,0.008626294999999999,0.003003635,0.032362341,0.001804013,0.0020054763,0.005146473,0.0005494458,0.001428558,46.7,0.02238,0.2664,0.017,0.965,0.5084,0.7929999999999999,0.4402,0.7192,35.05,0.9286,28.51,0.4542,0.3583,0.3043,0.7539,4518.84,-0.05093901347928542,0.6559999999999999,45.8,-0.1,0.175,0.13718,0.10738,0.10798,0.06209,0.06875,0.7140900000000001,0.501,0.7178593859243723,Lab,con lab marginal,con lab marginal
E14000646,Congleton,North West,Small Town,96042,0.1059,0.1069,0.08689999999999999,0.1,0.1322,0.154,0.13269999999999998,0.1172,0.0641,211.01388007996997,455.1454149063655,4535,0.16133162612035856,47.21892505362237,0.019865763,-0.007867739999999998,630,212500.0,0.3888888888888888,6.4865689865689875,0.402962888,0.380363307,0.098158273,0.103650702,0.212,0.163,0.014,0.046,0.041,0.044,0.115,0.044,0.102,0.07200000000000001,0.08800000000000001,0.059,0.201,0.17575,0.17075,0.13475,0.31875,0.981883428,0.007122661999999998,0.008373206,0.001326664,0.27743584200000004,0.7126359290000001,0.0030230540000000003,0.00169639,0.001228795,0.0008264460000000001,0.000478469,0.967170508,0.003719008,0.011494128,0.001033058,0.004752066,0.001109178,0.002316224,0.002240104,0.0016420183,0.002555459,0.0005110916000000001,0.001457155,30.8,0.01469,0.2234,0.0499,0.918,0.5129,0.8789,0.3211,1.0,39.56,0.9189,26.34,0.366,0.3226,0.224,0.7981,4257.46,-0.04694684342247235,0.74,50.3,0.11,0.065,0.16363,0.11762,0.09826,0.06938,0.06292,0.7953399999999999,0.526,0.7344642344903122,Con,con safe,con safe
E14000647,Copeland,North West,Rural,78440,0.1009,0.1016,0.104,0.1078,0.1212,0.161,0.1379,0.105,0.0604,1184.5738774614802,66.21790459206771,3165,0.058528428093645564,40.349311575726674,0.03432996,-0.0045129110000000005,670,145000.0,0.1417322834645669,4.161882893226177,0.3844967,0.325380725,0.092431212,0.178347953,0.3390000000000001,0.117,0.024,0.083,0.053,0.029,0.119,0.04,0.077,0.046,0.022,0.05,0.256,0.20375,0.16574999999999998,0.13174999999999998,0.24075,0.983966078,0.004957288,0.008900867,0.001285681,0.2167608259999999,0.774177597,0.003102941,0.0022252170000000003,0.00117442,0.000210159,0.000123623,0.968463736,0.002287028,0.011064272,0.000828275,0.003832317,0.000729377,0.003251289,0.002793883,0.0020645069,0.002793883,0.00038323160000000003,0.0015082029999999998,30.7,0.02311,0.2528,-0.142,0.9207,0.4318,0.9327,0.325,0.6951,34.52,0.8892,22.52,0.2299,0.2848,0.1897,0.7106,4540.08,-0.05319727976276134,0.672,48.5,0.04,0.085,0.1687,0.12466,0.10293,0.0829,0.07057000000000001,0.8728799999999999,0.5920000000000001,0.6965393272983433,Con,con lab marginal,con safe
E14000648,Corby,East Midlands,Small Town,123010,0.1309,0.121,0.1047,0.13390000000000002,0.1319,0.146,0.1105,0.0794,0.0418,553.870843536872,222.09148835943563,5325,0.5192582025677603,43.28916348264369,0.032693738,-0.009940867,550,196000.0,0.4254545454545455,6.8531468531468525,0.275842173,0.387155475,0.142026541,0.176601127,0.26899999999999996,0.206,0.01,0.038,0.043,0.068,0.094,0.051,0.08800000000000001,0.043,0.044,0.048,0.247,0.21375,0.18875,0.12875,0.22275,0.963314835,0.012179947,0.01182572,0.011071854,0.37132035700000005,0.61415635,0.00425072,0.002098112,0.002615828,0.0008446939999999999,0.001616727,0.8993905480000001,0.008392446999999999,0.053724375,0.006421493,0.011952879,0.00086286,0.004314299000000001,0.0027702340000000003,0.002207104,0.007811151999999998,0.0005812949999999999,0.001571313,51.6,0.00558,0.1496,-0.15,0.9201,0.4805,0.6627,0.2885,0.365,36.94,0.9001,25.4,0.2469,0.2716,0.261,0.6612,4336.8,-0.07367575661133796,0.563,43.7,0.0,0.38,0.14076,0.12575999999999998,0.1076,0.06761,0.05949,0.74205,0.601,0.7238135389062876,Con,con lab marginal,con safe
E14000649,Coventry North East,West Midlands,Small City,127405,0.1545,0.121,0.1771,0.1584,0.119,0.108,0.0764,0.0533,0.0323,27.1848675819404,4686.61469900403,3205,0.544578313253012,25.15599858718261,0.050951487,-0.037215092000000005,480,154995.0,0.4761428571428572,6.2097355769230775,0.263242521,0.302556786,0.214054397,0.200602396,0.184,0.184,0.002,0.058,0.039,0.079,0.14800000000000002,0.056,0.093,0.036000000000000004,0.065,0.055,0.28300000000000003,0.2075,0.16349999999999998,0.1305,0.2145,0.670440047,0.030069405,0.206305255,0.073549239,0.2629783459999999,0.516826379,0.107998299,0.002388902,0.039552624,0.000416248,0.06383075,0.7561509710000001,0.016568486,0.051098986,0.005556008,0.05210341,0.009275095,0.090705903,0.005836523000000001,0.0032847407,0.007981106,0.0005700795,0.000859643,59.3,0.01129,0.2016,0.0144,0.9397,0.5431,0.8881,0.3818,0.2956,34.98,0.8677,25.43,0.3429,0.1929,0.3137,0.5573,4798.76,-0.0802109927854574,0.557,41.6,-0.15,0.33,0.13168,0.10123,0.10321,0.07923999999999999,0.05587,0.66082,0.578,0.6155836270278119,Lab,lab safe,lab safe
E14000650,Coventry North West,West Midlands,Small City,113468,0.1304,0.1058,0.1821,0.14859999999999998,0.119,0.1125,0.0832,0.0726,0.045700000000000005,38.554591575707796,2943.047646534871,2685,0.4592391304347827,23.663059188493676,0.035923596,-0.026123037999999998,550,170000.0,0.4166666666666667,5.944055944055943,0.319646448,0.344596175,0.196511247,0.122620774,0.201,0.168,0.002,0.053,0.051,0.06,0.114,0.05,0.128,0.045,0.069,0.06,0.235,0.20275,0.16574999999999998,0.15075,0.24475,0.81731303,0.02309858,0.114352843,0.033507812000000005,0.30696327999999995,0.5771968439999999,0.039128797,0.00301372,0.02742089,0.000525418,0.041488223,0.838498295,0.023415814,0.039822746,0.00345983,0.025557142,0.005601158,0.043926957,0.004411531,0.0067313025,0.006364501999999999,0.000981441,0.001229281,56.4,0.01205,0.1985,0.0144,0.9352,0.5803,0.93,0.3866,0.6704,32.78,0.8901,20.91,0.2982,0.246,0.2553,0.6745,4579.6,-0.08664652326961231,0.606,44.0,0.0,0.025,0.12512,0.08934,0.08851,0.060370000000000014,0.05279,0.6130800000000001,0.584,0.6640911750625034,Lab,lab safe,con lab marginal
E14000651,Coventry South,West Midlands,Small City,125912,0.1013,0.13390000000000002,0.28,0.1258,0.0945,0.0934,0.07440000000000001,0.0587,0.038,32.8875207717766,3828.5646666335247,4170,0.2636363636363637,33.11836838426838,0.037657509,-0.029474793000000006,580,187500.0,0.4423076923076923,6.21684350132626,0.296383403,0.291319686,0.207516379,0.187477501,0.171,0.172,0.002,0.059,0.048,0.056,0.112,0.05,0.13699999999999998,0.055,0.077,0.061,0.2,0.16599999999999998,0.14800000000000002,0.2,0.28600000000000003,0.734004565,0.024408725,0.163520464,0.05925533,0.314434015,0.518597801,0.073718708,0.004726408,0.038029116,0.001051365,0.044261534000000005,0.77342603,0.015420025,0.048448052,0.00527577,0.04779449999999999,0.012559554,0.059406878,0.007672126,0.020695795,0.006365023,0.001591256,0.00134499,38.9,0.02223,0.1931,0.0144,0.9431,0.5745,0.8692,0.4245,0.8271,39.83,0.8711,23.36,0.3227,0.3272,0.158,0.609,4893.62,-0.0798681555884394,0.643,44.5,-0.06,0.04,0.12268,0.08412,0.08544,0.05911,0.0526,0.5910500000000001,0.504,0.6661812938249265,Lab,lab safe,con lab marginal
E14000652,Crawley,South East,Large Town,112448,0.145,0.1166,0.1208,0.1672,0.141,0.1263,0.08869999999999999,0.0555,0.0389,44.97158078747921,2500.423557076901,3510,0.4181818181818182,31.214428002276613,0.028259602,-0.0133203,570,285000.0,0.6569767441860466,9.615384615384617,0.221873757,0.368572565,0.145434971,0.238584502,0.14300000000000002,0.17,0.001,0.08,0.044,0.155,0.09,0.078,0.06,0.045,0.08899999999999998,0.045,0.201,0.23525,0.19225,0.13425,0.23625,0.7990844020000001,0.029062732,0.129694081,0.03254313,0.3242680379999999,0.542060283,0.072056437,0.003761832,0.045892474,0.00091935,0.006838842,0.7977991879999999,0.007795717,0.057637645,0.005009522,0.050386034,0.002889387,0.05767516900000001,0.00640731,0.00316144,0.005187763,0.0034710170000000003,0.00257981,67.4,0.00158,0.1565,-0.0935,0.97,0.5411,0.5737,0.3239,0.5233,34.57,0.8474,22.73,0.3117,0.2203,0.1227,0.5837,4343.95,-0.07557043323558342,0.601,43.5,0.06,0.155,0.12318,0.09758,0.10623,0.07165,0.05781,0.65371,0.584,0.6871501532175689,Con,con lab marginal,con lab marginal
E14000653,Crewe and Nantwich,North West,Large Town,110828,0.1207,0.1122,0.1222,0.1215,0.132,0.1427,0.1082,0.08869999999999999,0.0518,136.192709916399,813.7586811220003,3695,0.3126110124333925,33.339950193092,0.032851803,-0.012696313999999998,530,165000.0,0.22222222222222232,5.986937590711175,0.338751654,0.370732245,0.148897221,0.127569475,0.211,0.18600000000000005,0.01,0.055,0.037000000000000005,0.075,0.13,0.049,0.091,0.044,0.062,0.053000000000000005,0.227,0.198,0.177,0.14400000000000002,0.254,0.963251951,0.01289258,0.01532567,0.0063111190000000005,0.30555322500000004,0.678263464,0.007532325,0.002265291,0.002116136,0.000410176,0.000708486,0.931099738,0.004838213,0.040542178,0.001258495,0.005537377,0.001500872,0.004978046,0.003383953,0.0021161358999999998,0.0029830990000000003,0.000652553,0.00110934,33.2,0.01151,0.2503,0.0499,0.9586,0.4626,0.8338,0.2941,0.6171,35.96,0.8284,25.0,0.2406,0.3137,0.254,0.7023,4373.52,-0.07827124223641746,0.573,43.1,-0.26,0.33,0.15131,0.11776,0.09832,0.0685,0.05679,0.7446000000000002,0.603,0.6987515051650929,Lab,con lab marginal,con lab marginal
E14000654,Croydon Central,London,Large City,121510,0.1429,0.1236,0.1261,0.1564,0.133,0.13570000000000002,0.08689999999999999,0.0583,0.0371,25.6975822205955,4728.460403664552,4630,0.5255354200988467,38.10385976462842,0.055680981,0.004163896999999993,670,357000.0,0.8307692307692307,10.246842709529275,0.229049803,0.32381358600000004,0.201663645,0.223120401,0.122,0.142,0.0,0.048,0.081,0.058,0.125,0.055,0.096,0.075,0.132,0.068,0.198,0.18600000000000005,0.172,0.13,0.314,0.6141754939999999,0.065620505,0.125452247,0.17944291899999998,0.3145983170000001,0.560472516,0.059465586,0.006085175,0.04872499,0.002205658,0.00320823,0.7417636540000001,0.011132906,0.044976243,0.010749313,0.071897477,0.006346715,0.058585066,0.008038011,0.007575955,0.028621246,0.00768929,0.002624123,55.4,0.00686,0.1456,0.0104,0.9015,0.5792,0.5710000000000001,0.4659,0.6239,35.04,0.8725,23.36,0.4615,0.3254,0.1893,0.5171,4816.47,-0.0670384460422736,0.536,40.9,-0.13,0.245,0.12619,0.06829,0.07884,0.06737,0.0472,0.56534,0.503,0.7145980386032856,Lab,con lab marginal,con lab marginal
E14000655,Croydon North,London,Large City,146238,0.1537,0.1292,0.1232,0.1629,0.1462,0.1328,0.0788,0.0441,0.0291,17.551185297821398,8332.086837357492,4760,0.6053962900505903,32.54967928992464,0.067888091,-0.0006749820000000045,620,332000.0,0.8971428571428572,10.297766749379653,0.183939473,0.32207198800000003,0.265159744,0.200044946,0.1,0.16,0.0,0.061,0.079,0.064,0.15,0.062,0.093,0.063,0.094,0.07400000000000001,0.17800000000000002,0.18075,0.17075,0.13774999999999998,0.33175,0.351680339,0.076401752,0.23381406,0.315478816,0.2278968570000001,0.54229514,0.129391961,0.005902502,0.080775337,0.001558319,0.004976331,0.592359824,0.010768575,0.06592719999999999,0.009188204,0.11348534200000003,0.007063891,0.110280497,0.010423098,0.0057554908,0.058811855,0.01345888,0.00247714,51.6,0.01016,0.1423,0.0104,0.8799,0.5984,0.6231,0.4097,0.8719,44.2,0.9355,25.86,0.5198,0.3222,0.3407,0.4806,4669.12,-0.058064047577739426,0.695,48.8,0.18,0.12,0.11762,0.05785,0.09661,0.07875,0.04532,0.5422699999999999,0.41200000000000003,0.683207372428854,Lab,lab safe,lab safe
E14000656,Croydon South,London,Large City,117598,0.132,0.1157,0.1045,0.14279999999999998,0.13449999999999998,0.1419,0.1038,0.0753,0.0496,43.298651306486995,2715.9737417128617,5525,0.3916876574307304,46.98209153216892,0.031252234,-0.0017429960000000036,740,430350.0,0.7709876543209877,11.183731808731807,0.320186912,0.401726027,0.153330203,0.106065687,0.128,0.133,0.001,0.034,0.076,0.047,0.11,0.052000000000000005,0.104,0.096,0.152,0.067,0.152,0.17024999999999998,0.17525000000000002,0.13525,0.36725,0.72718394,0.053041401,0.119223291,0.086602918,0.295847428,0.59449165,0.045183745,0.007813263,0.045823012,0.002166405,0.003595877,0.8018183590000001,0.011657744,0.037920962,0.0068543630000000005,0.050262366,0.006161823,0.04260892,0.009145069,0.008159533,0.015955038,0.006037520999999999,0.003400545,60.0,0.00517,0.1858,0.0104,0.9494,0.5757,0.9039,0.4075,0.6759999999999999,40.85,0.9005,26.43,0.4498,0.3959,0.308,0.7018,4418.95,-0.03408606545731163,0.674,48.0,0.16,0.105,0.12943,0.0739,0.06898,0.06129,0.0491,0.57645,0.45799999999999996,0.7349313920352499,Con,con safe,con safe
