ONSConstID,ConstituencyName,RegionID,RegionName,CountryID,CountryName,Date,ConNumAllcategories:Countryofbirth,ConNumEurope:UnitedKingdom:Total,ConNumEurope:UnitedKingdom:England,ConNumEurope:UnitedKingdom:NorthernIreland,ConNumEurope:UnitedKingdom:Scotland,ConNumEurope:UnitedKingdom:Wales,ConNumEurope:UnitedKingdomnototherwisespecified,ConNumEurope:ChannelIslandsandIsleofMan,ConNumEurope:Ireland,ConNumEurope:OtherEurope:Total,ConNumEurope:OtherEurope:EUCountries:Total,ConNumEurope:OtherEurope:RestofEurope:Total,ConNumAfrica:NorthAfrica,ConNumAfrica:CentralandWesternAfrica:Total,ConNumAfrica:SouthandEasternAfrica:Total,ConNumMiddleEastandAsia:MiddleEast:Total,ConNumMiddleEastandAsia:EasternAsia:Total,ConNumMiddleEastandAsia:SouthernAsia:Total,ConNumMiddleEastandAsia:South-EastAsia:Total,ConNumMiddleEastandAsia:CentralAsia,ConNumTheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,ConNumTheAmericasandtheCaribbean:CentralAmerica,ConNumTheAmericasandtheCaribbean:SouthAmerica,ConNumAntarcticaandOceania:Australia,ConNumAntarcticaandOceania:OtherAntarcticaandOceania,ConNumOther,Con%Allcategories:Countryofbirth,Con%Europe:UnitedKingdom:Total,Con%Europe:UnitedKingdom:England,Con%Europe:UnitedKingdom:NorthernIreland,Con%Europe:UnitedKingdom:Scotland,Con%Europe:UnitedKingdom:Wales,Con%Europe:UnitedKingdomnototherwisespecified,Con%Europe:ChannelIslandsandIsleofMan,Con%Europe:Ireland,Con%Europe:OtherEurope:Total,Con%Europe:OtherEurope:EUCountries:Total,Con%Europe:OtherEurope:RestofEurope:Total,Con%Africa:NorthAfrica,Con%Africa:CentralandWesternAfrica:Total,Con%Africa:SouthandEasternAfrica:Total,Con%MiddleEastandAsia:MiddleEast:Total,Con%MiddleEastandAsia:EasternAsia:Total,Con%MiddleEastandAsia:SouthernAsia:Total,Con%MiddleEastandAsia:South-EastAsia:Total,Con%MiddleEastandAsia:CentralAsia,Con%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,Con%TheAmericasandtheCaribbean:CentralAmerica,Con%TheAmericasandtheCaribbean:SouthAmerica,Con%AntarcticaandOceania:Australia,Con%AntarcticaandOceania:OtherAntarcticaandOceania,Con%Other,REG%Allcategories:Countryofbirth,REG%Europe:UnitedKingdom:Total,REG%Europe:UnitedKingdom:England,REG%Europe:UnitedKingdom:NorthernIreland,REG%Europe:UnitedKingdom:Scotland,REG%Europe:UnitedKingdom:Wales,REG%Europe:UnitedKingdomnototherwisespecified,REG%Europe:ChannelIslandsandIsleofMan,REG%Europe:Ireland,REG%Europe:OtherEurope:Total,REG%Europe:OtherEurope:EUCountries:Total,REG%Europe:OtherEurope:RestofEurope:Total,REG%Africa:NorthAfrica,REG%Africa:CentralandWesternAfrica:Total,REG%Africa:SouthandEasternAfrica:Total,REG%MiddleEastandAsia:MiddleEast:Total,REG%MiddleEastandAsia:EasternAsia:Total,REG%MiddleEastandAsia:SouthernAsia:Total,REG%MiddleEastandAsia:South-EastAsia:Total,REG%MiddleEastandAsia:CentralAsia,REG%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,REG%TheAmericasandtheCaribbean:CentralAmerica,REG%TheAmericasandtheCaribbean:SouthAmerica,REG%AntarcticaandOceania:Australia,REG%AntarcticaandOceania:OtherAntarcticaandOceania,REG%Other,uk%Allcategories:Countryofbirth,uk%Europe:UnitedKingdom:Total,uk%Europe:UnitedKingdom:England,uk%Europe:UnitedKingdom:NorthernIreland,uk%Europe:UnitedKingdom:Scotland,uk%Europe:UnitedKingdom:Wales,uk%Europe:UnitedKingdomnototherwisespecified,uk%Europe:ChannelIslandsandIsleofMan,uk%Europe:Ireland,uk%Europe:OtherEurope:Total,uk%Europe:OtherEurope:EUCountries:Total,uk%Europe:OtherEurope:RestofEurope:Total,uk%Africa:NorthAfrica,uk%Africa:CentralandWesternAfrica:Total,uk%Africa:SouthandEasternAfrica:Total,uk%MiddleEastandAsia:MiddleEast:Total,uk%MiddleEastandAsia:EasternAsia:Total,uk%MiddleEastandAsia:SouthernAsia:Total,uk%MiddleEastandAsia:South-EastAsia:Total,uk%MiddleEastandAsia:CentralAsia,uk%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,uk%TheAmericasandtheCaribbean:CentralAmerica,uk%TheAmericasandtheCaribbean:SouthAmerica,uk%AntarcticaandOceania:Australia,uk%AntarcticaandOceania:OtherAntarcticaandOceania,uk%Other,ConNumRoW,Con%RoW,Reg%RoW,UK%RoW
E14000891,Redcar,E12000001,North East,K02000001,United Kingdom,2011,86898,84960,83133,266,1298,260,3,12,244,778,698,80,28,31,162,62,75,228,120,10,93,4,16,55,19,1,1,0.977697991,0.956673341,0.00306106,0.014937053,0.002992014,3.45232E-05,0.000138093,0.00280789,0.008953025,0.008032406,0.00092062,0.000322217,0.00035674,0.001864255,0.00071348,0.000863081,0.002623766,0.001380929,0.000115077,0.00107022,4.6031E-05,0.000184124,0.000632926,0.000218647,1.15077E-05,1,0.950489548,0.925674057,0.00359315,0.017762428,0.003404847,5.5066E-05,0.000246064,0.002151038,0.015323353,0.01379999,0.001523363,0.001199128,0.001979679,0.003616639,0.003514979,0.004349055,0.009957695,0.003479552,7.12392E-05,0.002067861,9.39587E-05,0.000447844,0.00070238,0.000308831,1.15523E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,904,0.010403001,0.031789998,0.078930644
E14000915,Sedgefield,E12000001,North East,K02000001,United Kingdom,2011,84100,81916,79762,269,1508,375,2,15,133,1072,1019,53,52,31,152,55,106,169,145,6,145,6,28,47,22,0,1,0.974030916,0.948418549,0.003198573,0.017931034,0.004458977,2.37812E-05,0.000178359,0.001581451,0.01274673,0.012116528,0.000630202,0.000618312,0.000368609,0.001807372,0.000653983,0.001260404,0.002009512,0.001724138,7.13436E-05,0.001724138,7.13436E-05,0.000332937,0.000558859,0.000261593,0,1,0.950489548,0.925674057,0.00359315,0.017762428,0.003404847,5.5066E-05,0.000246064,0.002151038,0.015323353,0.01379999,0.001523363,0.001199128,0.001979679,0.003616639,0.003514979,0.004349055,0.009957695,0.003479552,7.12392E-05,0.002067861,9.39587E-05,0.000447844,0.00070238,0.000308831,1.15523E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,964,0.011462545,0.031789998,0.078930644
E14000944,South Shields,E12000001,North East,K02000001,United Kingdom,2011,82294,78838,77532,157,973,172,4,9,109,792,695,97,63,130,214,452,97,1224,148,5,97,3,50,33,30,0,1,0.958004229,0.942134299,0.001907794,0.011823462,0.002090067,4.86062E-05,0.000109364,0.001324519,0.009624031,0.00844533,0.001178701,0.000765548,0.001579702,0.002600433,0.005492502,0.001178701,0.014873502,0.00179843,6.07578E-05,0.001178701,3.64547E-05,0.000607578,0.000401001,0.000364547,0,1,0.950489548,0.925674057,0.00359315,0.017762428,0.003404847,5.5066E-05,0.000246064,0.002151038,0.015323353,0.01379999,0.001523363,0.001199128,0.001979679,0.003616639,0.003514979,0.004349055,0.009957695,0.003479552,7.12392E-05,0.002067861,9.39587E-05,0.000447844,0.00070238,0.000308831,1.15523E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,2546,0.030937857,0.031789998,0.078930644
E14000970,Stockton North,E12000001,North East,K02000001,United Kingdom,2011,92033,88431,86596,231,1306,297,1,15,232,989,909,80,72,115,518,206,249,623,339,3,125,11,21,48,36,0,1,0.960861865,0.940923364,0.002509969,0.014190562,0.003227103,1.08657E-05,0.000162985,0.002520835,0.010746145,0.009876892,0.000869253,0.000782328,0.001249552,0.005628416,0.002238328,0.002705551,0.006769311,0.003683461,3.2597E-05,0.001358208,0.000119522,0.000228179,0.000521552,0.000391164,0,1,0.950489548,0.925674057,0.00359315,0.017762428,0.003404847,5.5066E-05,0.000246064,0.002151038,0.015323353,0.01379999,0.001523363,0.001199128,0.001979679,0.003616639,0.003514979,0.004349055,0.009957695,0.003479552,7.12392E-05,0.002067861,9.39587E-05,0.000447844,0.00070238,0.000308831,1.15523E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,2366,0.02570817,0.031789998,0.078930644
E14000971,Stockton South,E12000001,North East,K02000001,United Kingdom,2011,99577,94338,91786,322,1760,465,5,28,233,1234,1109,125,93,130,482,342,404,1583,342,5,207,10,54,61,31,0,1,0.947387449,0.921759041,0.003233678,0.017674764,0.004669753,5.02124E-05,0.000281189,0.002339898,0.01239242,0.01113711,0.00125531,0.000933951,0.001305522,0.004840475,0.003434528,0.004057162,0.015897245,0.003434528,5.02124E-05,0.002078793,0.000100425,0.000542294,0.000612591,0.000311317,0,1,0.950489548,0.925674057,0.00359315,0.017762428,0.003404847,5.5066E-05,0.000246064,0.002151038,0.015323353,0.01379999,0.001523363,0.001199128,0.001979679,0.003616639,0.003514979,0.004349055,0.009957695,0.003479552,7.12392E-05,0.002067861,9.39587E-05,0.000447844,0.00070238,0.000308831,1.15523E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,3744,0.037599044,0.031789998,0.078930644
E14000982,Sunderland Central,E12000001,North East,K02000001,United Kingdom,2011,99885,92468,90964,280,978,241,5,19,291,1536,1414,122,152,486,408,472,883,1945,926,3,171,7,59,39,20,0,1,0.925744606,0.91068729,0.002803224,0.00979126,0.002412775,5.00576E-05,0.000190219,0.00291335,0.015377684,0.01415628,0.001221405,0.00152175,0.004865595,0.004084697,0.004725434,0.008840166,0.019472393,0.009270661,3.00345E-05,0.001711969,7.00806E-05,0.000590679,0.000390449,0.00020023,0,1,0.950489548,0.925674057,0.00359315,0.017762428,0.003404847,5.5066E-05,0.000246064,0.002151038,0.015323353,0.01379999,0.001523363,0.001199128,0.001979679,0.003616639,0.003514979,0.004349055,0.009957695,0.003479552,7.12392E-05,0.002067861,9.39587E-05,0.000447844,0.00070238,0.000308831,1.15523E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,5571,0.05577414,0.031789998,0.078930644
E14001006,Tynemouth,E12000001,North East,K02000001,United Kingdom,2011,98759,94798,91521,351,2501,416,9,18,232,1307,1151,156,87,77,313,185,224,668,366,13,229,15,56,119,52,0,1,0.959892263,0.926710477,0.003554106,0.025324274,0.004212274,9.11309E-05,0.000182262,0.002349153,0.013234237,0.011654634,0.001579603,0.000880932,0.000779676,0.003169331,0.001873247,0.002268148,0.006763941,0.003705991,0.000131634,0.002318776,0.000151885,0.000567037,0.001204953,0.000526534,0,1,0.950489548,0.925674057,0.00359315,0.017762428,0.003404847,5.5066E-05,0.000246064,0.002151038,0.015323353,0.01379999,0.001523363,0.001199128,0.001979679,0.003616639,0.003514979,0.004349055,0.009957695,0.003479552,7.12392E-05,0.002067861,9.39587E-05,0.000447844,0.00070238,0.000308831,1.15523E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,2404,0.024342085,0.031789998,0.078930644
E14001014,Wansbeck,E12000001,North East,K02000001,United Kingdom,2011,81900,79937,77705,202,1753,269,8,16,126,769,700,69,23,25,168,44,76,247,225,0,129,6,21,61,27,0,1,0.976031746,0.948778999,0.002466422,0.021404151,0.003284493,9.76801E-05,0.00019536,0.001538462,0.009389499,0.008547009,0.000842491,0.00028083,0.00030525,0.002051282,0.000537241,0.000927961,0.003015873,0.002747253,0,0.001575092,7.32601E-05,0.00025641,0.000744811,0.00032967,0,1,0.950489548,0.925674057,0.00359315,0.017762428,0.003404847,5.5066E-05,0.000246064,0.002151038,0.015323353,0.01379999,0.001523363,0.001199128,0.001979679,0.003616639,0.003514979,0.004349055,0.009957695,0.003479552,7.12392E-05,0.002067861,9.39587E-05,0.000447844,0.00070238,0.000308831,1.15523E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,1052,0.012844933,0.031789998,0.078930644
E14001020,Washington and Sunderland West,E12000001,North East,K02000001,United Kingdom,2011,88619,86455,84979,185,1066,221,4,15,111,863,791,72,51,63,203,96,137,338,131,2,80,1,19,43,11,0,1,0.975580857,0.958925287,0.002087588,0.012029023,0.002493822,4.5137E-05,0.000169264,0.001252553,0.009738318,0.008925851,0.000812467,0.000575497,0.000710908,0.002290705,0.001083289,0.001545944,0.003814081,0.001478238,2.25685E-05,0.000902741,1.12843E-05,0.000214401,0.000485223,0.000124127,0,1,0.950489548,0.925674057,0.00359315,0.017762428,0.003404847,5.5066E-05,0.000246064,0.002151038,0.015323353,0.01379999,0.001523363,0.001199128,0.001979679,0.003616639,0.003514979,0.004349055,0.009957695,0.003479552,7.12392E-05,0.002067861,9.39587E-05,0.000447844,0.00070238,0.000308831,1.15523E-06,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,1175,0.013259008,0.031789998,0.078930644
E14000532,Altrincham and Sale West,E12000002,North West,K02000001,United Kingdom,2011,96591,87401,84050,567,1646,1133,5,53,1262,2524,2242,282,230,176,580,614,720,1773,336,13,537,20,104,177,71,0,1,0.90485656,0.870163887,0.005870112,0.017040925,0.011729871,5.17647E-05,0.000548705,0.013065399,0.026130799,0.023211272,0.002919527,0.002381174,0.001822116,0.0060047,0.0063567,0.007454111,0.018355747,0.003478585,0.000134588,0.005559524,0.000207059,0.001076705,0.001832469,0.000735058,0,1,0.918148396,0.88950249,0.005213567,0.01410217,0.009253455,7.67139E-05,0.000547774,0.00687107,0.022258517,0.020414831,0.001843686,0.001485357,0.003674185,0.006456162,0.004467698,0.004743216,0.022014337,0.003374277,6.28175E-05,0.003693469,0.0001591,0.000725024,0.000902558,0.000415049,9.92601E-07,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,5351,0.055398536,0.052174243,0.078930644
E14000537,Ashton-under-Lyne,E12000002,North West,K02000001,United Kingdom,2011,90484,82095,80595,294,807,376,23,26,577,2127,1970,157,169,308,922,144,312,3233,287,2,165,8,33,55,21,0,1,0.907287476,0.89070996,0.003249193,0.008918704,0.004155431,0.000254189,0.000287344,0.006376818,0.023506918,0.021771805,0.001735113,0.001867734,0.003403917,0.010189647,0.001591442,0.003448123,0.035730074,0.003171831,2.21034E-05,0.001823527,8.84134E-05,0.000364705,0.000607842,0.000232085,0,1,0.918148396,0.88950249,0.005213567,0.01410217,0.009253455,7.67139E-05,0.000547774,0.00687107,0.022258517,0.020414831,0.001843686,0.001485357,0.003674185,0.006456162,0.004467698,0.004743216,0.022014337,0.003374277,6.28175E-05,0.003693469,0.0001591,0.000725024,0.000902558,0.000415049,9.92601E-07,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,5659,0.062541444,0.052174243,0.078930644
E14000543,Barrow and Furness,E12000002,North West,K02000001,United Kingdom,2011,88826,86131,82824,472,2270,556,9,55,231,957,873,84,47,36,211,68,160,229,277,3,254,7,43,75,42,0,1,0.969659784,0.932429694,0.005313759,0.025555581,0.006259429,0.000101322,0.000619188,0.00260059,0.010773873,0.009828203,0.000945669,0.000529124,0.000405287,0.002375431,0.000765542,0.001801274,0.002578074,0.003118456,3.37739E-05,0.002859523,7.88058E-05,0.000484092,0.000844347,0.000472835,0,1,0.918148396,0.88950249,0.005213567,0.01410217,0.009253455,7.67139E-05,0.000547774,0.00687107,0.022258517,0.020414831,0.001843686,0.001485357,0.003674185,0.006456162,0.004467698,0.004743216,0.022014337,0.003374277,6.28175E-05,0.003693469,0.0001591,0.000725024,0.000902558,0.000415049,9.92601E-07,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,1452,0.016346565,0.052174243,0.078930644
E14000559,Birkenhead,E12000002,North West,K02000001,United Kingdom,2011,88818,84682,82414,395,834,1032,7,33,580,1286,1186,100,58,59,254,83,406,769,256,3,193,7,49,61,39,0,1,0.953432863,0.927897498,0.004447297,0.009389989,0.011619266,7.88129E-05,0.000371546,0.006530208,0.014479047,0.013353149,0.001125898,0.000653021,0.00066428,0.002859781,0.000934495,0.004571145,0.008658155,0.002882299,3.37769E-05,0.002172983,7.88129E-05,0.00055169,0.000686798,0.0004391,0,1,0.918148396,0.88950249,0.005213567,0.01410217,0.009253455,7.67139E-05,0.000547774,0.00687107,0.022258517,0.020414831,0.001843686,0.001485357,0.003674185,0.006456162,0.004467698,0.004743216,0.022014337,0.003374277,6.28175E-05,0.003693469,0.0001591,0.000725024,0.000902558,0.000415049,9.92601E-07,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,2237,0.025186336,0.052174243,0.078930644
E14000570,Blackburn,E12000002,North West,K02000001,United Kingdom,2011,107246,87252,84954,508,1451,327,12,24,468,2568,2374,194,256,161,1711,834,230,13152,278,2,192,14,51,29,23,1,1,0.813568804,0.792141432,0.004736773,0.013529642,0.003049065,0.000111892,0.000223785,0.004363799,0.023944949,0.022136024,0.001808925,0.002387035,0.001501221,0.015953975,0.007776514,0.002144602,0.122633944,0.002592171,1.86487E-05,0.001790277,0.000130541,0.000475542,0.000270406,0.00021446,9.32436E-06,1,0.918148396,0.88950249,0.005213567,0.01410217,0.009253455,7.67139E-05,0.000547774,0.00687107,0.022258517,0.020414831,0.001843686,0.001485357,0.003674185,0.006456162,0.004467698,0.004743216,0.022014337,0.003374277,6.28175E-05,0.003693469,0.0001591,0.000725024,0.000902558,0.000415049,9.92601E-07,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,16934,0.157898663,0.052174243,0.078930644
E14000571,Blackley and Broughton,E12000002,North West,K02000001,United Kingdom,2011,110754,81567,79041,650,1328,516,32,37,1841,7178,6342,836,979,3423,2453,2243,1336,7251,1172,25,896,21,209,95,28,0,1,0.736470015,0.713662712,0.005868863,0.011990538,0.004658974,0.000288929,0.000334074,0.016622424,0.0648103,0.05726204,0.00754826,0.00883941,0.030906333,0.022148184,0.02025209,0.01206277,0.065469419,0.010582011,0.000225725,0.008090001,0.000189609,0.001887065,0.000857757,0.000252813,0,1,0.918148396,0.88950249,0.005213567,0.01410217,0.009253455,7.67139E-05,0.000547774,0.00687107,0.022258517,0.020414831,0.001843686,0.001485357,0.003674185,0.006456162,0.004467698,0.004743216,0.022014337,0.003374277,6.28175E-05,0.003693469,0.0001591,0.000725024,0.000902558,0.000415049,9.92601E-07,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,20131,0.181763187,0.052174243,0.078930644
E14000572,Blackpool North and Cleveleys,E12000002,North West,K02000001,United Kingdom,2011,83391,79504,75442,476,2873,710,3,73,527,1588,1506,82,69,68,230,71,182,397,356,2,195,1,35,74,19,0,1,0.953388255,0.904677963,0.00570805,0.034452159,0.008514108,3.59751E-05,0.000875394,0.006319627,0.019042822,0.018059503,0.00098332,0.000827427,0.000815436,0.002758091,0.000851411,0.00218249,0.004760706,0.004269046,2.39834E-05,0.002338382,1.19917E-05,0.00041971,0.000887386,0.000227842,0,1,0.918148396,0.88950249,0.005213567,0.01410217,0.009253455,7.67139E-05,0.000547774,0.00687107,0.022258517,0.020414831,0.001843686,0.001485357,0.003674185,0.006456162,0.004467698,0.004743216,0.022014337,0.003374277,6.28175E-05,0.003693469,0.0001591,0.000725024,0.000902558,0.000415049,9.92601E-07,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,1699,0.020373901,0.052174243,0.078930644
E14000573,Blackpool South,E12000002,North West,K02000001,United Kingdom,2011,81266,76640,71696,578,3558,806,2,68,522,2222,2114,108,101,69,225,143,220,451,314,0,165,1,33,62,29,1,1,0.943075825,0.882238575,0.007112446,0.043782148,0.009918047,2.46105E-05,0.000836758,0.00642335,0.027342308,0.026013339,0.001328969,0.001242832,0.000849064,0.002768686,0.001759653,0.002707159,0.005549676,0.003863855,0,0.002030369,1.23053E-05,0.000406074,0.000762927,0.000356853,1.23053E-05,1,0.918148396,0.88950249,0.005213567,0.01410217,0.009253455,7.67139E-05,0.000547774,0.00687107,0.022258517,0.020414831,0.001843686,0.001485357,0.003674185,0.006456162,0.004467698,0.004743216,0.022014337,0.003374277,6.28175E-05,0.003693469,0.0001591,0.000725024,0.000902558,0.000415049,9.92601E-07,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,1814,0.022321758,0.052174243,0.078930644
E14000578,Bolton North East,E12000002,North West,K02000001,United Kingdom,2011,95288,84658,82927,323,931,470,7,44,617,2318,2006,312,140,483,1193,568,389,4195,248,1,272,5,52,80,24,1,1,0.888443456,0.870277475,0.003389724,0.00977038,0.004932415,7.34615E-05,0.000461758,0.006475107,0.024326253,0.021051969,0.003274284,0.00146923,0.005068844,0.01251994,0.005960877,0.004082361,0.044024431,0.002602636,1.04945E-05,0.002854504,5.24725E-05,0.000545714,0.00083956,0.000251868,1.04945E-05,1,0.918148396,0.88950249,0.005213567,0.01410217,0.009253455,7.67139E-05,0.000547774,0.00687107,0.022258517,0.020414831,0.001843686,0.001485357,0.003674185,0.006456162,0.004467698,0.004743216,0.022014337,0.003374277,6.28175E-05,0.003693469,0.0001591,0.000725024,0.000902558,0.000415049,9.92601E-07,1,0.87348521,0.718668815,0.029446532,0.081677415,0.043565402,0.000127045,0.000449589,0.0074094,0.039725158,0.035070934,0.004654224,0.002154104,0.006529579,0.012919561,0.004870661,0.005564591,0.026646454,0.005635339,0.000157212,0.008687608,0.000244879,0.002381178,0.001999235,0.001138501,1.741E-06,7651,0.080293426,0.052174243,0.078930644
